Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
LAND-ROVER,LAND-ROVER Range Rover 2.0 I4 PHEV 404 PS 4WD Auto Vogue,64.900 €,2020,71.081 km,Híbrido enchufable,404 cv,Madrid,https://www.coches.net/land-rover-range-rover-20-i4-phev-404-ps-4wd-auto-vogue-5p-electrico-hibrido-2021-en-madrid-70415446-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Polo 1.0 TSI,14.985 €,2022,82.908 km,Gasolina,95 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-polo-polo-10-tsi-70kw-95cv-5p-gasolina-2022-en-sta-c-tenerife-70415778-covo.aspx
AUDI,AUDI Q5 SPORTBACK Advanced 40 TDI quattroultra,39.990 €,2022,59.000 km,Híbrido,204 cv,Zaragoza,https://www.coches.net/audi-q5-sportback-advanced-40-tdi-150kw-quattroultra-5p-electrico-hibrido-2023-en-zaragoza-70416227-covo.aspx
PEUGEOT,PEUGEOT e-208 GT Electrico 156,25.990 €,2024,19.772 km,Eléctrico,156 cv,Madrid,https://www.coches.net/peugeot-e-208-gt-electrico-156-115-kw-5p-electrico-hibrido-2023-en-madrid-70417434-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC,41.990 €,2021,66.800 km,Diesel,194 cv,Valencia,https://www.coches.net/mercedes-benz-clase-glc-glc-220-d-4matic-5p-diesel-2021-en-valencia-70417451-covo.aspx
PEUGEOT,PEUGEOT 308 Allure Hybrid 180 eEAT8,25.990 €,2023,34.000 km,Híbrido enchufable,180 cv,Madrid,https://www.coches.net/peugeot-308-5p-allure-hybrid-180-eeat8-5p-electrico-hibrido-2023-en-madrid-70417469-covo.aspx
SKODA,SKODA Kamiq 1.5 TSI DSG SELECTION,20.990 €,2023,34.924 km,Gasolina,150 cv,Barcelona,https://www.coches.net/skoda-kamiq-15-tsi-110kw-150cv-dsg-selection-5p-gasolina-2025-en-barcelona-70417505-covo.aspx
SEAT,SEAT León ST 1.5 TGI SS Xcellence,11.990 €,2020,115.918 km,Gas natural (CNG),130 cv,Madrid,https://www.coches.net/seat-leon-st-15-tgi-96kw-ss-xcellence-5p-otros-2020-en-madrid-70417506-covo.aspx
LAND-ROVER,LAND-ROVER Defender 2.0 D240 SD4 110 Auto 4WD,49.990 €,2020,90.000 km,Diesel,240 cv,Madrid,https://www.coches.net/land-rover-defender-20-d240-sd4-110-auto-4wd-5p-diesel-2020-en-madrid-70417508-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Style 1.5 TSI Cabrio,22.990 €,2021,119.500 km,Gasolina,150 cv,Madrid,https://www.coches.net/volkswagen-t-roc-style-15-tsi-110kw-150cv-cabrio-2p-gasolina-2022-en-madrid-70417510-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H ACTIVE TECH ECVT,17.990 €,2022,99.900 km,Híbrido,122 cv,Madrid,https://www.coches.net/toyota-corolla-18-125h-active-tech-ecvt-5p-electrico-hibrido-2022-en-madrid-70417511-covo.aspx
SEAT,SEAT Arona 1.0 TSI Style XL,16.490 €,2023,44.758 km,Gasolina,110 cv,Las Palmas,https://www.coches.net/seat-arona-10-tsi-81kw-110cv-style-xl-5p-gasolina-2023-en-las-palmas-70417551-covo.aspx
KIA,KIA Picanto 1.0 DPi Concept,12.650 €,2021,34.365 km,Gasolina,67 cv,Las Palmas,https://www.coches.net/kia-picanto-10-dpi-49kw-67cv-concept-5p-gasolina-2022-en-las-palmas-70417616-covo.aspx
OPEL,OPEL Corsa 1.2T XHL GS,14.490 €,2024,23.422 km,Gasolina,100 cv,Madrid,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-gs-5p-gasolina-2023-en-madrid-70417628-covo.aspx
SEAT,SEAT Altea 1.9 TDI DPF Style DSG,3.999 €,2010,313.000 km,Diesel,105 cv,Sevilla,https://www.coches.net/seat-altea-19-tdi-105cv-dpf-style-dsg-5p-diesel-2010-en-sevilla-70417652-covo.aspx
RENAULT,RENAULT Clio Techno ETech Hibrido,15.850 €,2022,73.534 km,Híbrido,140 cv,Las Palmas,https://www.coches.net/renault-clio-techno-etech-hibrido-103-kw-145cv-5p-electrico-hibrido-2022-en-las-palmas-70417653-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIV X MHEV 6AT Exclusiveline,32.990 €,2025,8565 km,Híbrido,186 cv,Madrid,https://www.coches.net/km-0/mazda/cx-30/madrid/eskyactiv-x-mhev-6at-exclusiveline-electrico-hibrido-de-km0-70417687-kovn.aspx
VOLVO,VOLVO V60 2.0 D3 Momentum Auto,22.990 €,2021,111.000 km,Diesel,150 cv,Sevilla,https://www.coches.net/volvo-v60-20-d3-momentum-auto-5p-diesel-2020-en-sevilla-70417877-covo.aspx
ALFA,ALFA ROMEO Tonale 1.5 MHEV GASOLINA 130 CV SPECIALE FWD,21.490 €,2022,71.251 km,Híbrido,130 cv,Madrid,https://www.coches.net/alfa-romeo-tonale-15-mhev-gasolina-130-cv-speciale-fwd-5p-electrico-hibrido-2022-en-madrid-70417886-covo.aspx
RENAULT,RENAULT Mégane Sport Tourer Business dCi 110,5.500 €,2012,240.000 km,Diesel,110 cv,Sevilla,https://www.coches.net/renault-megane-sport-tourer-business-dci-110-5p-diesel-2012-en-sevilla-70417894-covo.aspx
VOLVO,VOLVO XC40 2.0 D3 Momentum Pro Auto,23.990 €,2020,115.000 km,Diesel,150 cv,Sevilla,https://www.coches.net/volvo-xc40-20-d3-momentum-pro-auto-5p-diesel-2021-en-sevilla-70417901-covo.aspx
KIA,KIA Sportage 1.6 MHEV Concept 4x2,20.490 €,2021,35.165 km,Híbrido,136 cv,Madrid,https://www.coches.net/kia-sportage-16-mhev-concept-100kw-136cv-4x2-5p-electrico-hibrido-2021-en-madrid-70417902-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI 48V Essence,10.990 €,2021,115.990 km,Híbrido,100 cv,Madrid,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-48v-essence-5p-electrico-hibrido-2021-en-madrid-70417911-covo.aspx
RENAULT,RENAULT Clio Business Blue dCi,12.990 €,2021,84.950 km,Diesel,100 cv,Madrid,https://www.coches.net/renault-clio-business-blue-dci-74kw-100cv-5p-diesel-2021-en-madrid-70418566-covo.aspx
TOYOTA,TOYOTA Corolla 1.8 125H BUSINESS PLUS ECVT,19.990 €,2021,54.290 km,Híbrido,122 cv,Madrid,https://www.coches.net/toyota-corolla-18-125h-business-plus-ecvt-5p-electrico-hibrido-2021-en-madrid-70418633-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Life 1.0 TSI,16.590 €,2023,40.900 km,Gasolina,95 cv,Madrid,https://www.coches.net/volkswagen-polo-life-10-tsi-70kw-95cv-5p-gasolina-2023-en-madrid-70418669-covo.aspx
VOLVO,VOLVO XC40 2.0 D3 RDesign Auto,26.990 €,2021,124.000 km,Diesel,150 cv,Sevilla,https://www.coches.net/volvo-xc40-20-d3-rdesign-auto-5p-diesel-2020-en-sevilla-70418704-covo.aspx
TOYOTA,TOYOTA Hilux 2.4 D4D Cabina Doble GX,23.990 €,2019,214.250 km,Diesel,150 cv,Madrid,https://www.coches.net/toyota-hilux-24-d4d-cabina-doble-gx-4p-diesel-2019-en-madrid-70418719-covo.aspx
FORD,FORD Ranger 2.0 TDCi 4x4 Dob Cab. Limited SS,33.990 €,2021,78.000 km,Diesel,170 cv,Sevilla,https://www.coches.net/ford-ranger-20-tdci-125kw-4x4-dob-cab-limited-ss-4p-diesel-2020-en-sevilla-70418722-covo.aspx
RENAULT,RENAULT Clio Business Blue dCi,13.590 €,2021,76.855 km,Diesel,100 cv,Madrid,https://www.coches.net/renault-clio-business-blue-dci-74kw-100cv-5p-diesel-2021-en-madrid-70418765-covo.aspx
RENAULT,RENAULT Captur techno TCe,21.500 €,2023,19.000 km,Gasolina,90 cv,Málaga,https://www.coches.net/renault-captur-techno-tce-67kw-90cv-5p-gasolina-2022-en-malaga-70418947-covo.aspx
MAZDA,MAZDA CX-30 eSKYACTIVG 2.0 2WD Evolution,23.500 €,2023,50.836 km,Híbrido,122 cv,Madrid,https://www.coches.net/mazda-cx-30-eskyactivg-20-90-kw-2wd-evolution-5p-electrico-hibrido-2022-en-madrid-70418954-covo.aspx
JEEP,JEEP Compass 1.4 Mair Longitude 4x2,14.900 €,2019,85.000 km,Gasolina,140 cv,Málaga,https://www.coches.net/jeep-compass-14-mair-103kw-longitude-4x2-5p-gasolina-2019-en-malaga-70418959-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLE GLE 300 d 4MATIC,61.900 €,2022,79.000 km,Híbrido,272 cv,Madrid,https://www.coches.net/mercedes-benz-gle-gle-300-d-4matic-5p-electrico-hibrido-2022-en-madrid-70419010-covo.aspx
SEAT,SEAT León 2.0 TDI DSG7 SS FR,18.390 €,2022,154.231 km,Diesel,150 cv,Madrid,https://www.coches.net/seat-leon-20-tdi-110kw-dsg7-ss-fr-5p-diesel-2023-en-madrid-70419031-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 100H Advance,15.600 €,2019,79.132 km,Híbrido,100 cv,Valladolid,https://www.coches.net/toyota-yaris-15-100h-advance-5p-electrico-hibrido-2019-en-valladolid-70421676-covo.aspx
HYUNDAI,HYUNDAI Staria 2.2 CRDI Tecno 9S,34.900 €,2023,94.977 km,Diesel,177 cv,Valladolid,https://www.coches.net/hyundai-staria-22-crdi-tecno-9s-5p-diesel-2023-en-valladolid-70421678-covo.aspx
AUDI,AUDI Q2 35 TFSI S tronic,22.900 €,2020,119.504 km,Gasolina,150 cv,Valladolid,https://www.coches.net/audi-q2-35-tfsi-110kw-150cv-s-tronic-5p-gasolina-2021-en-valladolid-70421679-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 100H Active,14.900 €,2019,96.699 km,Híbrido,100 cv,Valladolid,https://www.coches.net/toyota-yaris-15-100h-active-5p-electrico-hibrido-2019-en-valladolid-70421681-covo.aspx
BMW,BMW Serie 4 420i,40.900 €,2023,57.034 km,Gasolina,184 cv,Valladolid,https://www.coches.net/bmw-serie-4-420i-2p-gasolina-2023-en-valladolid-70421683-covo.aspx
TOYOTA,TOYOTA Rav4 2.5l 220H Advance,29.900 €,2020,102.992 km,Híbrido,218 cv,Valladolid,https://www.coches.net/toyota-rav4-25l-220h-advance-5p-electrico-hibrido-2020-en-valladolid-70421684-covo.aspx
