Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Ref
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 250 Avantgarde Estate,19.900 €,2014,175.000 km,Gasolina,204 cv,Málaga,https://www.coches.net/mercedes-benz-clase-c-c-250-avantgarde-estate-5p-gasolina-2014-en-malaga-70112196-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 180 d Urban,14.900 €,2015,139.000 km,Diesel,109 cv,Córdoba,https://www.coches.net/mercedes-benz-clase-a-a-180-d-urban-5p-diesel-2016-en-cordoba-70116582-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTI Clubsport 2.0 TSI DSG,40.900 €,2024,14.039 km,Gasolina,301 cv,Barcelona,https://www.coches.net/volkswagen-golf-gti-clubsport-20-tsi-221kw-300cv-dsg-5p-gasolina-2024-en-barcelona-70117265-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI DSG,19.990 €,2023,25.665 km,Gasolina,110 cv,Valencia,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-81kw-110cv-dsg-5p-gasolina-2023-en-valencia-70117820-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Style 1.5 TSI Cabrio,21.990 €,2021,54.000 km,Gasolina,150 cv,Valencia,https://www.coches.net/volkswagen-t-roc-style-15-tsi-110kw-150cv-cabrio-2p-gasolina-2021-en-valencia-70120606-covo.aspx
MG,MG MG3 Hybrid+ Luxury,18.900 €,2024,22.500 km,Híbrido,195 cv,Málaga,https://www.coches.net/mg-mg3-hybrid-luxury-5p-electrico-hibrido-2024-en-malaga-70134475-covo.aspx
SEAT,SEAT Ibiza 1.0 EcoTSI Style,10.490 €,2018,126.152 km,Gasolina,95 cv,Sta. C. Tenerife,https://www.coches.net/seat-ibiza-10-ecotsi-70kw-95cv-style-5p-gasolina-2018-en-sta-c-tenerife-70135949-covo.aspx
AUDI,AUDI A4 RS 4 2.9 TFSI quattro tiptro Avant,51.900 €,2018,183.000 km,Gasolina,450 cv,Asturias,https://www.coches.net/audi-a4-rs-4-29-tfsi-331kw-quattro-tiptro-avant-5p-gasolina-2018-en-asturias-70136371-covo.aspx
PEUGEOT,PEUGEOT Rifter Active Pack Standard BlueHDi,12.590 €,2021,159.800 km,Diesel,100 cv,Castellón,https://www.coches.net/peugeot-rifter-active-pack-standard-bluehdi-73kw-5p-diesel-2021-en-castellon-70136523-covo.aspx
MASERATI,MASERATI Quattroporte 3.0 V6 Diesel Automatico,27.990 €,2016,110.000 km,Diesel,275 cv,Valencia,https://www.coches.net/maserati-quattroporte-30-v6-diesel-automatico-4p-diesel-2017-en-valencia-70138258-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 200 d,35.800 €,2022,41.000 km,Híbrido,163 cv,Alicante,https://www.coches.net/mercedes-benz-clase-c-c-200-d-4p-electrico-hibrido-2023-en-alicante-70151518-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 180,31.800 €,2022,100.200 km,Gasolina,136 cv,Alicante,https://www.coches.net/mercedes-benz-gla-gla-180-5p-gasolina-2020-en-alicante-70151658-covo.aspx
FORD,FORD Puma 1.5 Ecoblue Titanium,14.800 €,2021,144.000 km,Diesel,120 cv,Almería,https://www.coches.net/ford-puma-15-ecoblue-120cv-titanium-5p-diesel-2021-en-almeria-70160585-covo.aspx
PEUGEOT,PEUGEOT 508 SW Allure Pack BlueHDi 130 SS EAT8,14.900 €,2022,127.000 km,Diesel,130 cv,Almería,https://www.coches.net/peugeot-508-sw-allure-pack-bluehdi-130-ss-eat8-5p-diesel-2022-en-almeria-70160712-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf 2.0 TDI Variant,15.500 €,2021,159.000 km,Diesel,115 cv,Almería,https://www.coches.net/volkswagen-golf-20-tdi-85kw-115cv-variant-5p-diesel-2022-en-almeria-70161199-covo.aspx
TOYOTA,TOYOTA Land Cruiser LAND CRUISER 250 VXL,95.990 €,2025,6788 km,Diesel,204 cv,Madrid,https://www.coches.net/toyota-land-cruiser-land-cruiser-250-vxl-5p-diesel-2024-en-madrid-70168522-covo.aspx
ALFA,ALFA ROMEO Stelvio 2.0 Gasolina Veloce Q4,34.900 €,2020,79.900 km,Gasolina,280 cv,Valencia,https://www.coches.net/alfa-romeo-stelvio-20-gasolina-206kw-280cv-veloce-q4-5p-gasolina-2020-en-valencia-70169592-covo.aspx
BMW,BMW X2 sDrive20i,41.900 €,2025,6461 km,Híbrido,170 cv,Sta. C. Tenerife,https://www.coches.net/bmw-x2-sdrive20i-5p-electrico-hibrido-2026-en-sta-c-tenerife-70177486-covo.aspx
BMW,BMW ix2 eDrive20,40.900 €,2025,10.279 km,Eléctrico,204 cv,Sta. C. Tenerife,https://www.coches.net/bmw-ix2-edrive20-5p-electrico-hibrido-2026-en-sta-c-tenerife-70177495-covo.aspx
LAND-ROVER,LAND-ROVER Defender 3.0D I6 250 XDyn SE 110 Auto 4WD MHEV,94.900 €,2025,11.000 km,Híbrido,249 cv,Madrid,https://www.coches.net/land-rover-defender-30d-i6-250-xdyn-se-110-auto-4wd-mhev-5p-electrico-hibrido-2026-en-madrid-70177966-covo.aspx
SEAT,SEAT León 1.6 TDI Reference Plus,9.900 €,2017,189.000 km,Diesel,90 cv,Málaga,https://www.coches.net/seat-leon-16-tdi-66kw-90cv-reference-plus-5p-diesel-2017-en-malaga-70178461-covo.aspx
NISSAN,NISSAN QASHQAI DIGT mHEV 4x2 Acenta,25.900 €,2025,34.900 km,Híbrido,140 cv,Valencia,https://www.coches.net/nissan-qashqai-digt-103kw-140cv-mhev-4x2-acenta-5p-electrico-hibrido-2024-en-valencia-70181733-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Beetle Beetlemania 1.2 TSI Cabrio,15.990 €,2018,98.000 km,Gasolina,105 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-beetle-beetlemania-12-tsi-77kw-105cv-cabrio-2p-gasolina-2018-en-sta-c-tenerife-70187415-covo.aspx
FORD,FORD Kuga STLine 2.0 EcoBlue Auto,20.490 €,2024,99.300 km,Diesel,120 cv,Valencia,https://www.coches.net/ford-kuga-stline-20-ecoblue-88kw-120cv-auto-5p-diesel-2023-en-valencia-70192875-covo.aspx
BMW,BMW X3 sDrive18d,27.900 €,2020,99.900 km,Diesel,150 cv,Valencia,https://www.coches.net/bmw-x3-sdrive18d-5p-diesel-2020-en-valencia-70192876-covo.aspx
BMW,BMW Serie 1 118d,26.900 €,2023,99.900 km,Diesel,150 cv,Valencia,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2023-en-valencia-70192880-covo.aspx
RENAULT,RENAULT Captur Intens Energy TCe,12.800 €,2018,67.476 km,Gasolina,90 cv,Valencia,https://www.coches.net/renault-captur-intens-energy-tce-66kw-90cv-5p-gasolina-2017-en-valencia-70193903-covo.aspx
AUDI,AUDI Q7 S line 55 TFSIe 280kW381CV quattro tip,45.900 €,2021,90.000 km,Híbrido enchufable,381 cv,Alicante,https://www.coches.net/audi-q7-s-line-55-tfsie-280kw381cv-quattro-tip-5p-electrico-hibrido-2022-en-alicante-70195431-covo.aspx
MINI,MINI COUNTRYMAN Cooper S E ALL4,25.500 €,2021,40.753 km,Híbrido enchufable,220 cv,Sta. C. Tenerife,https://www.coches.net/mini-countryman-cooper-s-e-all4-5p-electrico-hibrido-2021-en-sta-c-tenerife-70201945-covo.aspx
AUDI,AUDI A3 S3 Sportback TFSI quattro S tronic,36.990 €,2018,95.722 km,Gasolina,300 cv,Madrid,https://www.coches.net/audi-a3-s3-sportback-tfsi-221kw-quattro-s-tronic-5p-gasolina-2019-en-madrid-70205145-covo.aspx
FORD,FORD Fiesta 1.4 TDCi Futura,4.990 €,2008,120.862 km,Diesel,68 cv,Valencia,https://www.coches.net/ford-fiesta-14-tdci-futura-5p-diesel-2008-en-valencia-70206495-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLE GLE 350 de 4MATIC Hibrido Enchufable,59.990 €,2021,63.850 km,Híbrido enchufable,320 cv,Jaén,https://www.coches.net/mercedes-benz-gle-gle-350-de-4matic-hibrido-enchufable-5p-electrico-hibrido-2022-en-jaen-70207508-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV MT Concept,19.290 €,2025,9038 km,Híbrido,100 cv,Sevilla,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-mt-concept-5p-electrico-hibrido-2025-en-sevilla-70210408-covo.aspx
CITROEN,CITROEN C3 1.4 HDi Collection,4.800 €,2006,98.436 km,Diesel,70 cv,Valencia,https://www.coches.net/citroen-c3-14-hdi-collection-5p-diesel-2005-en-valencia-70211800-covo.aspx
AUDI,AUDI A6 Avant 4.0 TFSI quattro S tronic S6,27.900 €,2013,186.500 km,Gasolina,420 cv,Murcia,https://www.coches.net/audi-a6-avant-40-tfsi-420cv-quattro-s-tronic-s6-5p-gasolina-2014-en-murcia-70211911-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc RLine 1.5 TSI,26.000 €,2022,30.595 km,Gasolina,150 cv,A Coruña,https://www.coches.net/volkswagen-t-roc-rline-15-tsi-110kw-150cv-5p-gasolina-2023-en-a-coruna-70213208-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan Urban Sport 1.5 TSI,28.900 €,2022,50.815 km,Gasolina,130 cv,A Coruña,https://www.coches.net/volkswagen-tiguan-urban-sport-15-tsi-96kw-130cv-5p-gasolina-2022-en-a-coruna-70213219-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan RLine 2.0 TDI DSG 4Motion,33.490 €,2021,82.305 km,Diesel,150 cv,A Coruña,https://www.coches.net/volkswagen-tiguan-rline-20-tdi-110kw-150cv-dsg-4motion-5p-diesel-2021-en-a-coruna-70213248-covo.aspx
HONDA,HONDA ZR-V 2.0 iMMD 4x2 Elegance CVT,34.900 €,2025,19.000 km,Híbrido,184 cv,Navarra,https://www.coches.net/honda-zr-v-20-immd-4x2-elegance-cvt-5p-electrico-hibrido-2024-en-navarra-70216739-covo.aspx
FORD,FORD Fiesta 1.25 Duratec Trend,6.500 €,2015,158.000 km,Gasolina,82 cv,Málaga,https://www.coches.net/ford-fiesta-125-duratec-82cv-trend-5p-5p-gasolina-2014-en-malaga-70217180-covo.aspx
SUZUKI,SUZUKI Swift 1.2 S2 Mild Hybrid,19.500 €,2025,3500 km,Híbrido,83 cv,A Coruña,https://www.coches.net/suzuki-swift-12-s2-mild-hybrid-5p-electrico-hibrido-2024-en-a-coruna-70221169-covo.aspx
AUDI,AUDI Q3 Sportback S line 35 TDI S tronic,37.900 €,2023,33.099 km,Diesel,150 cv,A Coruña,https://www.coches.net/audi-q3-sportback-s-line-35-tdi-110kw-150cv-s-tronic-5p-diesel-2024-en-a-coruna-70221174-covo.aspx
NISSAN,NISSAN Townstar 5 plazas 1.3G L1 Tekna,23.490 €,2024,43.721 km,Gasolina,130 cv,Sta. C. Tenerife,https://www.coches.net/nissan-townstar-5-plazas-13g-96kw-l1-tekna-5p-gasolina-2022-en-sta-c-tenerife-70223068-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Multivan 1.5 eHybrid DSG 4MOTION,48.900 €,2025,7219 km,Híbrido enchufable,245 cv,Sta. C. Tenerife,https://www.coches.net/volkswagen-multivan-15-ehybrid-130-kw-177cv-dsg-4motion-5p-electrico-hibrido-2025-en-sta-c-tenerife-70223069-covo.aspx
NISSAN,NISSAN JUKE DIGT 114 CV 6MT NConnecta,18.900 €,2021,30.116 km,Gasolina,114 cv,Albacete,https://www.coches.net/nissan-juke-digt-84-kw-114-cv-6mt-nconnecta-5p-gasolina-2021-en-albacete-70224146-covo.aspx
AUDI,AUDI Q3 35 TDI S tronic,27.990 €,2021,158.722 km,Diesel,150 cv,Albacete,https://www.coches.net/audi-q3-35-tdi-110kw-150cv-s-tronic-5p-diesel-2021-en-albacete-70224340-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 220 d 4MATIC,23.700 €,2018,193.017 km,Diesel,170 cv,Albacete,https://www.coches.net/mercedes-benz-clase-glc-glc-220-d-4matic-5p-diesel-2018-en-albacete-70224351-covo.aspx
VOLVO,VOLVO XC60 2.0 D4 AWD Momentum Auto,20.990 €,2017,232.000 km,Diesel,190 cv,Albacete,https://www.coches.net/volvo-xc60-20-d4-awd-momentum-auto-5p-diesel-2018-en-albacete-70224367-covo.aspx
VOLVO,VOLVO EX30 Single Motor Plus Auto,32.600 €,2025,3600 km,Eléctrico,272 cv,Navarra,https://www.coches.net/volvo-ex30-single-motor-plus-auto-5p-electrico-hibrido-2025-en-navarra-70224768-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eDrive,26.140 €,2023,17.182 km,Híbrido enchufable,141 cv,Sevilla,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-edrive-5p-electrico-hibrido-2023-en-sevilla-70227778-covo.aspx
KIA,KIA Niro 1.6 GDi PHEV Drive,28.840 €,2023,27.491 km,Híbrido enchufable,183 cv,Sevilla,https://www.coches.net/kia-niro-16-gdi-phev-135kw-183cv-drive-5p-electrico-hibrido-2023-en-sevilla-70228206-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLE CLE 220 d Coupe,59.990 €,2024,16.095 km,Híbrido,197 cv,Jaén,https://www.coches.net/mercedes-benz-cle-cle-220-d-coupe-2p-electrico-hibrido-2024-en-jaen-70236388-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase E E 220 d,32.990 €,2020,81.720 km,Diesel,194 cv,Jaén,https://www.coches.net/mercedes-benz-clase-e-e-220-d-4p-diesel-2019-en-jaen-70236512-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 180,34.990 €,2024,4145 km,Gasolina,136 cv,Jaén,https://www.coches.net/mercedes-benz-cla-cla-180-4p-gasolina-2023-en-jaen-70236517-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase C C 300 d e Berlina,45.990 €,2024,20.765 km,Híbrido enchufable,313 cv,Jaén,https://www.coches.net/mercedes-benz-clase-c-c-300-d-e-berlina-4p-electrico-hibrido-2024-en-jaen-70236518-covo.aspx
PEUGEOT,PEUGEOT Rifter Allure BlueHDi 130 SS EAT8 Long,29.990 €,2025,10 km,Diesel,130 cv,Gipuzkoa,https://www.coches.net/km-0/peugeot/rifter/guipuzcoa/allure-bluehdi-130-ss-eat8-long-diesel-de-km0-70236659-kovn.aspx
VOLVO,VOLVO XC60 2.0 T6 AWD Recharge RDesign Auto,38.900 €,2021,69.000 km,Híbrido enchufable,350 cv,Bizkaia,https://www.coches.net/volvo-xc60-20-t6-awd-recharge-rdesign-auto-5p-electrico-hibrido-2022-en-vizcaya-70237918-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLC Coupé GLC 220 d 4MATIC,36.990 €,2019,108.000 km,Diesel,170 cv,Alicante,https://www.coches.net/mercedes-benz-glc-coupe-glc-220-d-4matic-5p-diesel-2019-en-alicante-70244969-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Scirocco Typhoon by RLine 1.4 TSI BMT,14.900 €,2016,140.000 km,Gasolina,125 cv,Madrid,https://www.coches.net/volkswagen-scirocco-typhoon-by-rline-14-tsi-125cv-bmt-3p-gasolina-2016-en-madrid-70249061-covo.aspx
BMW,BMW Serie 6 650i Gran Coupe,29.700 €,2015,156.616 km,Gasolina,450 cv,Sta. C. Tenerife,https://www.coches.net/bmw-serie-6-650i-gran-coupe-4p-gasolina-2016-en-sta-c-tenerife-70251272-covo.aspx
BMW,BMW Serie 4 420i,32.900 €,2021,135.100 km,Gasolina,184 cv,Madrid,https://www.coches.net/bmw-serie-4-420i-2p-gasolina-2021-en-madrid-70252585-covo.aspx
BMW,BMW Serie 2 Active Tourer 218d,13.990 €,2015,200.000 km,Diesel,150 cv,A Coruña,https://www.coches.net/bmw-serie-2-active-tourer-218d-5p-diesel-2016-en-a-coruna-70255552-covo.aspx
AUDI,AUDI A4 2.0 TDI S line edition,13.500 €,2014,200.000 km,Diesel,150 cv,A Coruña,https://www.coches.net/audi-a4-20-tdi-150cv-s-line-edition-4p-diesel-2015-en-a-coruna-70255650-covo.aspx
OPEL,OPEL Corsa 1.2T XHL Elegance,12.500 €,2022,60.000 km,Gasolina,100 cv,Cádiz,https://www.coches.net/opel-corsa-12t-xhl-74kw-100cv-elegance-5p-gasolina-2022-en-cadiz-70256504-covo.aspx
CITROEN,CITROEN C3 Aircross PureTech SS EAT6 SHINE,8.990 €,2018,149.000 km,Gasolina,110 cv,A Coruña,https://www.coches.net/citroen-c3-aircross-puretech-81kw-110cv-ss-eat6-shine-5p-gasolina-2017-en-a-coruna-70258686-covo.aspx
KIA,KIA Stonic 1.2 DPi Drive,19.990 €,2025,16.297 km,Gasolina,79 cv,Sevilla,https://www.coches.net/kia-stonic-12-dpi-58kw-79cv-drive-5p-gasolina-2025-en-sevilla-70260352-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 250 e,32.990 €,2025,15.000 km,Híbrido enchufable,218 cv,Jaén,https://www.coches.net/mercedes-benz-clase-b-b-250-e-5p-electrico-hibrido-2025-en-jaen-70260518-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase E E 200 BlueTEC,8.990 €,2015,437.000 km,Diesel,136 cv,Madrid,https://www.coches.net/mercedes-benz-clase-e-e-200-bluetec-4p-diesel-2016-en-madrid-70263921-covo.aspx
PEUGEOT,PEUGEOT 208 ACCESS 1.0 VTi,6.900 €,2014,120.000 km,Gasolina,68 cv,Málaga,https://www.coches.net/peugeot-208-5p-access-10-vti-5p-gasolina-2014-en-malaga-70264350-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 200,37.990 €,2024,22.500 km,Híbrido,163 cv,Jaén,https://www.coches.net/mercedes-benz-gla-gla-200-5p-electrico-hibrido-2024-en-jaen-70265096-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLE Coupé GLE 350 e 4MATIC Hibrido Enchufable,77.990 €,2023,48.415 km,Híbrido enchufable,333 cv,Jaén,https://www.coches.net/mercedes-benz-gle-coupe-gle-350-e-4matic-hibrido-enchufable-5p-electrico-hibrido-2023-en-jaen-70265514-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 220 D DCT,36.990 €,2022,21.980 km,Diesel,190 cv,Jaén,https://www.coches.net/mercedes-benz-cla-cla-220-d-dct-4p-diesel-2021-en-jaen-70265518-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 200,38.990 €,2025,17.010 km,Híbrido,163 cv,Jaén,https://www.coches.net/mercedes-benz-cla-cla-200-4p-electrico-hibrido-2025-en-jaen-70265519-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLE Coupé GLE 350 d 4MATIC,42.990 €,2016,71.820 km,Diesel,258 cv,Jaén,https://www.coches.net/mercedes-benz-clase-gle-coupe-gle-350-d-4matic-5p-diesel-2017-en-jaen-70265693-covo.aspx
AUDI,AUDI A4 Avant Black line 35 TDI S tronic,41.900 €,2024,56.700 km,Híbrido,163 cv,Gipuzkoa,https://www.coches.net/audi-a4-avant-black-line-35-tdi-120kw-s-tronic-5p-electrico-hibrido-2024-en-guipuzcoa-70269846-covo.aspx
JEEP,JEEP Compass 1.4 Mair Limited 4x4 AD Auto,15.990 €,2018,125.000 km,Gasolina,170 cv,Las Palmas,https://www.coches.net/jeep-compass-14-mair-125kw-limited-4x4-ad-auto-5p-gasolina-2018-en-las-palmas-70273477-covo.aspx
AUDI,AUDI Q5 S line 50 TDI quattro Tiptronic,35.900 €,2019,150.000 km,Diesel,286 cv,Bizkaia,https://www.coches.net/audi-q5-s-line-50-tdi-210kw-quattro-tiptronic-5p-diesel-2020-en-vizcaya-70274450-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Beetle 1.2 TSI Design,10.990 €,2012,128.079 km,Gasolina,105 cv,Valencia,https://www.coches.net/volkswagen-beetle-12-tsi-105cv-design-3p-gasolina-2013-en-valencia-70277379-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLE GLE 300 d 4MATIC,49.990 €,2021,101.995 km,Diesel,245 cv,Jaén,https://www.coches.net/mercedes-benz-gle-gle-300-d-4matic-5p-diesel-2020-en-jaen-70277499-covo.aspx
FORD,FORD B-MAX 1.0 EcoBoost 100 Trend,6.200 €,2014,135.271 km,Gasolina,100 cv,Valencia,https://www.coches.net/ford-b-max-10-ecoboost-100-trend-5p-gasolina-2014-en-valencia-70278147-covo.aspx
FIAT,FIAT Punto 1.2 8v Pop 69 CV SS Gasolina,5.980 €,2016,134.731 km,Gasolina,69 cv,Valencia,https://www.coches.net/fiat-punto-12-8v-pop-69-cv-ss-gasolina-5p-gasolina-2013-en-valencia-70278200-covo.aspx
MASERATI,MASERATI Ghibli 3.0 V6 DS RWD,22.990 €,2015,149.000 km,Diesel,275 cv,Valencia,https://www.coches.net/maserati-ghibli-30-v6-ds-275cv-rwd-4p-diesel-2016-en-valencia-70278632-covo.aspx
MINI,MINI MINI One,5.900 €,2009,190.000 km,Gasolina,95 cv,Málaga,https://www.coches.net/mini-mini-one-3p-gasolina-2010-en-malaga-70279218-covo.aspx
NISSAN,NISSAN QASHQAI 1.2 DIGT NCONNECTA,11.950 €,2016,119.642 km,Gasolina,115 cv,Madrid,https://www.coches.net/nissan-qashqai-12-digt-nconnecta-5p-gasolina-2016-en-madrid-70281245-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 125 SEdition,16.990 €,2024,63.000 km,Gasolina,125 cv,Sta. C. Tenerife,https://www.coches.net/toyota-yaris-15-125-sedition-5p-gasolina-2022-en-sta-c-tenerife-70281802-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 120H Style,18.990 €,2025,19.500 km,Híbrido,116 cv,Sta. C. Tenerife,https://www.coches.net/toyota-yaris-15-120h-style-5p-electrico-hibrido-2025-en-sta-c-tenerife-70281804-covo.aspx
TOYOTA,TOYOTA Yaris 1.5 125 SEdition,16.990 €,2024,67.500 km,Gasolina,125 cv,Sta. C. Tenerife,https://www.coches.net/toyota-yaris-15-125-sedition-5p-gasolina-2022-en-sta-c-tenerife-70281806-covo.aspx
CUPRA,CUPRA Formentor 1.5 eTSI 150 CV DSG,38.490 €,2025,14.900 km,Híbrido,150 cv,Barcelona,https://www.coches.net/cupra-formentor-15-etsi-110kw-150-cv-dsg-5p-electrico-hibrido-2025-en-barcelona-70281999-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Vito 114CDI AT Tourer Select Larga,53.999 €,2025,13.000 km,Diesel,136 cv,Valencia,https://www.coches.net/mercedes-benz-vito-114cdi-at-100kw-tourer-select-larga-4p-diesel-2025-en-valencia-70282593-covo.aspx
MINI,MINI COOPER JCW E,35.900 €,2025,15.000 km,Eléctrico,258 cv,Málaga,https://www.coches.net/mini-cooper-jcw-e-3p-electrico-hibrido-2025-en-malaga-70283623-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eTech,26.450 €,2023,14.849 km,Híbrido enchufable,141 cv,Sevilla,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-etech-5p-electrico-hibrido-2024-en-sevilla-70287387-covo.aspx
CHEVROLET,CHEVROLET Aveo 1.2 16v LS,5.300 €,2011,73.500 km,Gasolina,84 cv,Castellón,https://www.coches.net/chevrolet-aveo-12-16v-ls-5p-gasolina-2011-en-castellon-70291376-covo.aspx
CITROEN,CITROEN C4 PureTech 130 SS 6v Plus,16.800 €,2024,28.444 km,Gasolina,131 cv,Valencia,https://www.coches.net/citroen-c4-puretech-130-ss-6v-plus-5p-gasolina-2024-en-valencia-70291991-covo.aspx
HYUNDAI,HYUNDAI i30 2.0 TGDI N Performance Sky,27.990 €,2019,77.000 km,Gasolina,275 cv,Valencia,https://www.coches.net/hyundai-i30-20-tgdi-202kw-275cv-n-performance-sky-5p-gasolina-2019-en-valencia-70301226-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross Advance 1.0 TSI,18.900 €,2023,49.000 km,Gasolina,95 cv,Cádiz,https://www.coches.net/volkswagen-t-cross-advance-10-tsi-70kw-95cv-5p-gasolina-2023-en-cadiz-70302906-covo.aspx
FORD,FORD Focus 1.8 TDCi Titanium,5.999 €,2009,120.000 km,Diesel,115 cv,Valencia,https://www.coches.net/ford-focus-18-tdci-titanium-5p-diesel-2009-en-valencia-70306809-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Golf GTI Clubsport 2.0 TSI DSG,38.990 €,2023,35.169 km,Gasolina,301 cv,Madrid,https://www.coches.net/volkswagen-golf-gti-clubsport-20-tsi-221kw-300cv-dsg-5p-gasolina-2023-en-madrid-70307528-covo.aspx
BMW,BMW Serie 1 118d,30.990 €,2025,28.894 km,Diesel,150 cv,Madrid,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2025-en-madrid-70308104-covo.aspx
LAND-ROVER,LAND-ROVER Defender 3.0D I6 250 SE 110 Auto 4WD MHEV,69.990 €,2023,52.982 km,Híbrido,249 cv,Madrid,https://www.coches.net/land-rover-defender-30d-i6-250-se-110-auto-4wd-mhev-5p-electrico-hibrido-2023-en-madrid-70308541-covo.aspx
KIA,KIA Sorento 2.2 CRDi Emotion DCT 4x4 7pl,35.900 €,2024,94.900 km,Diesel,194 cv,Valencia,https://www.coches.net/kia-sorento-22-crdi-emotion-dct-4x4-7pl-5p-diesel-2023-en-valencia-70308962-covo.aspx
FORD,FORD Kuga STLine 2.5 Duratec FHEV Auto,28.900 €,2025,14.900 km,Híbrido,180 cv,Valencia,https://www.coches.net/ford-kuga-stline-25-duratec-fhev-132kw-auto-5p-electrico-hibrido-2024-en-valencia-70308963-covo.aspx
AUDI,AUDI Q5 SPORTBACK Black Line 50 TFSI e quattroultra,35.900 €,2021,119.900 km,Híbrido enchufable,299 cv,Valencia,https://www.coches.net/audi-q5-sportback-black-line-50-tfsi-e-quattroultra-5p-electrico-hibrido-2021-en-valencia-70308965-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Taigo Taigo 1.0 TSI DSG,21.800 €,2025,28.700 km,Gasolina,115 cv,Valencia,https://www.coches.net/volkswagen-taigo-taigo-10-tsi-85kw-115cv-dsg-5p-gasolina-2025-en-valencia-70308967-covo.aspx
TOYOTA,TOYOTA Rav4 2.5l 220H Business,28.490 €,2022,119.400 km,Híbrido,218 cv,Valencia,https://www.coches.net/toyota-rav4-25l-220h-business-5p-electrico-hibrido-2022-en-valencia-70308991-covo.aspx
PEUGEOT,PEUGEOT RCZ 2.0 HDi,14.490 €,2015,136.000 km,Diesel,163 cv,Madrid,https://www.coches.net/peugeot-rcz-20-hdi-160cv-2p-diesel-2014-en-madrid-70309384-covo.aspx
MINI,MINI COUNTRYMAN Cooper S E ALL4,17.990 €,2019,168.000 km,Híbrido enchufable,224 cv,Madrid,https://www.coches.net/mini-countryman-cooper-s-e-all4-5p-electrico-hibrido-2020-en-madrid-70309481-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Sport 3.0 SDV6 HSE Dynamic,24.990 €,2015,161.000 km,Diesel,306 cv,Madrid,https://www.coches.net/land-rover-range-rover-sport-30-sdv6-225kw-306cv-hse-dynamic-5p-diesel-2017-en-madrid-70309680-covo.aspx
BMW,BMW Serie 2 Active Tourer 225xe iPerformance,14.490 €,2021,148.000 km,Híbrido enchufable,220 cv,Bizkaia,https://www.coches.net/bmw-serie-2-active-tourer-225xe-iperformance-5p-electrico-hibrido-2021-en-vizcaya-70311374-covo.aspx
