Brand,Car_Name,Selling_Price,Year,Kms_Driven,Fuel_Type,cc,Location,Date Scraping,Etiqueta,Ref
OPEL,OPEL Astra 1.4 Turbo SS Excellence,9.899 €,2018,105.673 km,Gasolina,125 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/opel-astra-14-turbo-ss-92kw-125cv-excellence-5p-gasolina-2017-en-sevilla-70537662-covo.aspx
SEAT,SEAT Ibiza 1.0 TSI FR XS,17.990 €,2024,24.235 km,Gasolina,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/seat-ibiza-10-tsi-85kw-115cv-fr-xs-5p-gasolina-2024-en-madrid-70477001-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 CDI,6.990 €,2008,195.000 km,Diesel,109 cv,Salamanca,2026-05-11 13:41:28,B,https://www.coches.net/mercedes-benz-clase-b-b-180-cdi-5p-diesel-2009-en-salamanca-70572618-covo.aspx
RENAULT,RENAULT Espace SL ICON Energy dCi TT EDC,14.490 €,2017,148.185 km,Diesel,160 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/renault-espace-sl-icon-energy-dci-118-kw-160cv-tt-edc-5p-diesel-2017-en-malaga-70573635-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6T HEV AT N Line Style,35.990 €,2025,14.000 km,Híbrido,215 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-tucson-16t-158kw-215cv-hev-at-n-line-style-5p-electrico-hibrido-2025-en-madrid-70599885-covo.aspx
BMW,BMW X3 xDrive20d,9.500 €,2014,312.990 km,Diesel,190 cv,Madrid,2026-05-11 13:41:28,B,https://www.coches.net/bmw-x3-xdrive20d-5p-diesel-2014-en-madrid-70587184-covo.aspx
AUDI,AUDI A1 Sportback Advanced 25 TFSI,22.100 €,2024,40.135 km,Gasolina,95 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a1-sportback-advanced-25-tfsi-70kw-95cv-5p-gasolina-2024-en-barcelona-70587913-covo.aspx
PEUGEOT,PEUGEOT 5008 Allure 1.6 THP 165 SS EAT6,10.000 €,2015,109.000 km,Gasolina,165 cv,Navarra,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-5008-allure-16-thp-165-ss-eat6-5p-gasolina-2015-en-navarra-70537930-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase B B 180 d,17.590 €,2019,159.990 km,Diesel,116 cv,Cádiz,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mercedes-benz-clase-b-b-180-d-5p-diesel-2019-en-cadiz-70542090-covo.aspx
OPEL,OPEL Astra 1.4 Turbo SS 150 CV Excellence Auto ST,10.199 €,2016,128.525 km,Gasolina,150 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/opel-astra-14-turbo-ss-150-cv-excellence-auto-st-5p-gasolina-2016-en-sevilla-70550355-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Cross RLine 1.0 TSI,23.790 €,2025,29.414 km,Gasolina,116 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-t-cross-rline-10-tsi-85kw-115cv-5p-gasolina-2024-en-madrid-70589006-covo.aspx
DR,DR AUTOMOBILES DR 5.0 1.5,13.590 €,2022,97.305 km,Gasolina,116 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/dr-automobiles-dr-50-15-5p-gasolina-2022-en-malaga-70589788-covo.aspx
OPEL,OPEL Astra 1.6 Enjoy,6.990 €,2011,134.408 km,Gasolina,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/opel-astra-16-enjoy-5p-gasolina-2012-en-madrid-70542262-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Tiguan RLine 2.0 TDI DSG,23.990 €,2022,199.900 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-tiguan-rline-20-tdi-110kw-150cv-dsg-5p-diesel-2023-en-madrid-70575358-covo.aspx
HYUNDAI,HYUNDAI i30 1.6 CRDI Klass LRR,12.900 €,2021,187.000 km,Diesel,116 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-i30-16-crdi-85kw-116cv-klass-lrr-5p-diesel-2020-en-madrid-70596380-covo.aspx
CITROEN,CITROEN C4 1.6 VTi Collection,5.900 €,2012,100.000 km,Gasolina,120 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-16-vti-120cv-collection-5p-gasolina-2012-en-madrid-70574329-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ CLA CLA 200 D DCT,26.490 €,2020,126.585 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/mercedes-benz-cla-cla-200-d-dct-4p-diesel-2020-en-madrid-70552456-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Arteon Elegance 2.0 TDI DSG,29.000 €,2021,119.000 km,Diesel,150 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-arteon-elegance-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-vizcaya-70561063-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,27.900 €,2022,79.900 km,Híbrido enchufable,218 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2022-en-madrid-70549405-covo.aspx
OPEL,OPEL Astra 1.7 CDTi Cosmo,4.300 €,2006,264.100 km,Diesel,100 cv,Asturias,2026-05-11 13:41:28,B,https://www.coches.net/opel-astra-17-cdti-cosmo-5p-diesel-2007-en-asturias-70604384-covo.aspx
DS,DS DS 3 BlueHDi SS Desire,12.290 €,2017,67.509 km,Diesel,99 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/ds-ds-3-bluehdi-73kw-100cv-ss-desire-3p-diesel-2016-en-valencia-70563480-covo.aspx
SKODA,SKODA Fabia 1.0 TSI Ambition,9.900 €,2021,105.460 km,Gasolina,95 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/skoda-fabia-10-tsi-70kw-95cv-ambition-5p-gasolina-2021-en-sevilla-70581550-covo.aspx
HYUNDAI,HYUNDAI i30 1.6CRDi BlueDrive Go Plus,10.000 €,2016,107.000 km,Diesel,136 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-i30-16crdi-100kw-136cv-bluedrive-go-plus-5p-diesel-2015-en-valencia-70583360-covo.aspx
HYUNDAI,HYUNDAI Tucson 1.6T 48V Maxx,30.900 €,2025,1 km,Híbrido,160 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-tucson-16t-118kw-160cv-48v-maxx-5p-electrico-hibrido-2025-en-madrid-70560535-covo.aspx
SEAT,SEAT Ateca 1.5 TSI DSG SS Style Go,18.990 €,2021,148.000 km,Gasolina,150 cv,Sevilla,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/seat-ateca-15-tsi-110kw-dsg-ss-style-go-5p-gasolina-2021-en-sevilla-62403182-covo.aspx
PEUGEOT,PEUGEOT 2008 GT Puretech 130 SS BVM6,15.900 €,2021,28.323 km,Gasolina,130 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-2008-gt-puretech-130-ss-bvm6-5p-gasolina-2021-en-barcelona-70603955-covo.aspx
MINI,MINI Countryman 2.0 Cooper SD All4,12.500 €,2012,155.000 km,Diesel,143 cv,Granada,2026-05-11 13:41:28,B,https://www.coches.net/mini-countryman-20-cooper-sd-all4-5p-diesel-2012-en-granada-70604696-covo.aspx
RENAULT,RENAULT Modus Authentique 1.2 16v,3.999 €,2006,173.000 km,Gasolina,75 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/renault-modus-authentique-12-16v-5p-gasolina-2007-en-madrid-70605128-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo GTI 2.0 TSI DSG,21.475 €,2022,119.000 km,Gasolina,207 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-polo-gti-20-tsi-152kw-207cv-dsg-5p-gasolina-2023-en-barcelona-70545862-covo.aspx
RENAULT,RENAULT Captur techno TCe,23.500 €,2026,10 km,Gasolina,90 cv,Zaragoza,2026-05-11 13:41:28,C,https://www.coches.net/renault-captur-techno-tce-67kw-90cv-5p-gasolina-2025-en-zaragoza-70587524-covo.aspx
OPEL,OPEL Mokka 1.2 T XHT Hybrid eDCT6 GS,19.990 €,2025,26.401 km,Híbrido,136 cv,Zaragoza,2026-05-11 13:41:28,ECO,https://www.coches.net/opel-mokka-12-t-xht-hybrid-edct6-gs-5p-electrico-hibrido-2024-en-zaragoza-70589311-covo.aspx
FORD,FORD Focus 1.5 TDCi E6 STLine,12.890 €,2017,102.115 km,Diesel,120 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/ford-focus-15-tdci-e6-88kw-120cv-stline-5p-diesel-2017-en-valencia-70467116-covo.aspx
NISSAN,NISSAN QASHQAI dCi 115 CV E6D ACENTA,14.499 €,2019,161.133 km,Diesel,115 cv,Gipuzkoa,2026-05-11 13:41:28,C,https://www.coches.net/nissan-qashqai-dci-85-kw-115-cv-e6d-acenta-5p-diesel-2018-en-guipuzcoa-70473416-covo.aspx
BMW,BMW Serie 1 118d,29.990 €,2025,21.907 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-118d-5p-diesel-2025-en-madrid-70557550-covo.aspx
BMW,BMW X2 sDrive16d,14.000 €,2019,187.000 km,Diesel,116 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/bmw-x2-sdrive16d-5p-diesel-2019-en-madrid-70590337-covo.aspx
BMW,BMW Serie 6 620d Gran Turismo,33.950 €,2022,110.001 km,Híbrido,190 cv,Alicante,2026-05-11 13:41:28,ECO,https://www.coches.net/bmw-serie-6-620d-gran-turismo-5p-electrico-hibrido-2021-en-alicante-70538238-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase CLA CLA 200,24.990 €,2018,65.456 km,Gasolina,156 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-cla-cla-200-4p-gasolina-2018-en-madrid-70517132-covo.aspx
TOYOTA,TOYOTA Rav4 220H eCVT 4x2 Style,45.400 €,2025,6557 km,Híbrido,218 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-rav4-220h-ecvt-4x2-style-5p-electrico-hibrido-2025-en-barcelona-70602421-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 2.0D I4L.Flw 150 PS AWD MHEV Auto S,26.950 €,2020,46.736 km,Híbrido,150 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/land-rover-discovery-sport-20d-i4lflw-150-ps-awd-mhev-auto-s-5p-electrico-hibrido-2020-en-madrid-70589507-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ GLA GLA 250 e,28.890 €,2022,128.187 km,Híbrido enchufable,218 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-gla-gla-250-e-5p-electrico-hibrido-2020-en-madrid-70591489-covo.aspx
KIA,KIA Soul EV Electrico,11.495 €,2017,59.131 km,Eléctrico,111 cv,Madrid,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/kia-soul-ev-electrico-5p-electrico-hibrido-2017-en-madrid-70588633-covo.aspx
OPEL,OPEL Corsa CMon 1.2,5.190 €,2009,117.750 km,Gasolina,80 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/opel-corsa-cmon-12-5p-gasolina-2009-en-valencia-70573942-covo.aspx
FIAT,FIAT 500 Monotrim 1.0 Hybrid 70 CV,11.490 €,2023,37.180 km,Híbrido,70 cv,Zaragoza,2026-05-11 13:41:28,ECO,https://www.coches.net/fiat-500-monotrim-10-hybrid-51kw-70-cv-3p-electrico-hibrido-2023-en-zaragoza-70582710-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e con tecnologia hibrida EQ,37.900 €,2025,16.612 km,Híbrido enchufable,218 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-con-tecnologia-hibrida-eq-5p-electrico-hibrido-2025-en-madrid-70501471-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e con tecnologia hibrida EQ,42.900 €,2025,6714 km,Híbrido enchufable,218 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-con-tecnologia-hibrida-eq-5p-electrico-hibrido-2025-en-madrid-70504656-covo.aspx
SKODA,SKODA Fabia 1.0 TSI Ambition,14.100 €,2023,48.752 km,Gasolina,95 cv,Girona,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/skoda-fabia-10-tsi-70kw-95cv-ambition-5p-gasolina-2023-en-girona-70498217-covo.aspx
DACIA,DACIA Duster Journey TCE 48v 4X2,23.910 €,2025,29 km,Híbrido,130 cv,Barcelona,2026-05-11 13:41:28,ECO,https://www.coches.net/km-0/dacia/duster/barcelona/journey-tce-96kw-48v-130cv-4x2-electrico-hibrido-de-km0-70561007-kovn.aspx
MAZDA,MAZDA Mazda3 2.2 SKYACTIVD ZENITH AUTO,16.265 €,2017,71.439 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mazda-mazda3-22-skyactivd-110kw-zenith-auto-5p-diesel-2017-en-madrid-70582843-covo.aspx
MG,MG MG3 Hybrid+ Standard,16.290 €,2025,19.400 km,Híbrido,195 cv,Toledo,2026-05-11 13:41:28,ECO,https://www.coches.net/mg-mg3-hybrid-standard-5p-electrico-hibrido-2024-en-toledo-70583145-covo.aspx
DS,DS DS 4 1.6 HDi Desire,7.999 €,2015,60.243 km,Diesel,92 cv,Barcelona,2026-05-11 13:41:28,B,https://www.coches.net/ds-ds-4-16-hdi-90cv-desire-5p-diesel-2015-en-barcelona-70565342-covo.aspx
PEUGEOT,PEUGEOT Partner Tepee Outdoor 1.6 HDi FAP Euro 5,7.490 €,2014,220.000 km,Diesel,115 cv,Burgos,2026-05-11 13:41:28,B,https://www.coches.net/peugeot-partner-tepee-outdoor-16-hdi-115cv-fap-euro-5-5p-diesel-2014-en-burgos-70597529-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 300 de 4MATIC,36.900 €,2022,108.975 km,Híbrido enchufable,306 cv,Pontevedra,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-glc-glc-300-de-4matic-5p-electrico-hibrido-2022-en-pontevedra-70561903-covo.aspx
LAND-ROVER,LAND-ROVER Discovery Sport 2.0L eD4 4x2 Pure,17.890 €,2019,137.573 km,Diesel,150 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/land-rover-discovery-sport-20l-ed4-110kw-150cv-4x2-pure-5p-diesel-2018-en-valencia-70563474-covo.aspx
KIA,KIA XCeed 1.6 GDi PHEV eDrive,15.790 €,2021,100.893 km,Híbrido enchufable,141 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/kia-xceed-16-gdi-phev-104kw-141cv-edrive-5p-electrico-hibrido-2021-en-madrid-70566552-covo.aspx
KIA,KIA Stonic 1.0 TGDi MHEV iMT Drive,15.999 €,2022,41.999 km,Híbrido,100 cv,Alicante,2026-05-11 13:41:28,ECO,https://www.coches.net/kia-stonic-10-tgdi-74kw-100cv-mhev-imt-drive-5p-electrico-hibrido-2022-en-alicante-70569782-covo.aspx
RENAULT,RENAULT Captur evolution TCe,18.900 €,2025,19.072 km,Gasolina,90 cv,Bizkaia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/renault-captur-evolution-tce-67kw-90cv-5p-gasolina-2024-en-vizcaya-70579575-covo.aspx
JEEP,JEEP Renegade 1.4 Mair Longitude 4x2 E6,13.299 €,2018,104.742 km,Gasolina,140 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/jeep-renegade-14-mair-longitude-4x2-103kw-e6-5p-gasolina-2018-en-barcelona-70581994-covo.aspx
SEAT,SEAT Ateca 1.5 TSI DSG FR Special Edition,26.999 €,2024,16.965 km,Gasolina,150 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/seat-ateca-15-tsi-110kw-dsg-fr-special-edition-5p-gasolina-2024-en-barcelona-70582027-covo.aspx
JEEP,JEEP Compass 1.4 Mair Night Eagle 4x2,14.390 €,2018,121.793 km,Gasolina,140 cv,Valencia,2026-05-11 13:41:28,C,https://www.coches.net/jeep-compass-14-mair-103kw-night-eagle-4x2-5p-gasolina-2019-en-valencia-70582543-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase GLC GLC 250 d 4MATIC,31.599 €,2018,119.973 km,Diesel,204 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/mercedes-benz-clase-glc-glc-250-d-4matic-5p-diesel-2019-en-sevilla-70582823-covo.aspx
BMW,BMW Serie 1 116d,15.900 €,2017,115.986 km,Diesel,116 cv,Lugo,2026-05-11 13:41:28,C,https://www.coches.net/bmw-serie-1-116d-5p-diesel-2017-en-lugo-70494532-covo.aspx
RENAULT,RENAULT Clio Grand Tour 20 Aniv. TCE100 eco2,4.490 €,2010,168.000 km,Gasolina,100 cv,Málaga,2026-05-11 13:41:28,C,https://www.coches.net/renault-clio-grand-tour-20-aniv-tce100-eco2-5p-gasolina-2009-en-malaga-70592149-covo.aspx
PEUGEOT,PEUGEOT Rifter Active Pack Standard BlueHDi,18.399 €,2021,79.460 km,Diesel,130 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-rifter-active-pack-standard-bluehdi-96kw-5p-diesel-2021-en-barcelona-70572385-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Advance 2.0 TDI DSG,16.500 €,2022,177.000 km,Diesel,150 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-t-roc-advance-20-tdi-110kw-150cv-dsg-5p-diesel-2022-en-madrid-70577536-covo.aspx
HYUNDAI,HYUNDAI Kona 1.6 GDI HEV Maxx DCT,12.990 €,2022,188.596 km,Híbrido,141 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-kona-16-gdi-hev-maxx-dct-5p-electrico-hibrido-2020-en-madrid-70577565-covo.aspx
VOLKSWAGEN,VOLKSWAGEN T-Roc Life 2.0 TDI,19.990 €,2022,104.156 km,Diesel,115 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-t-roc-life-20-tdi-85kw-115cv-5p-diesel-2022-en-madrid-70578359-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Caddy Trendline 1.6 TDI 5pl,8.900 €,2011,170.693 km,Diesel,102 cv,Málaga,2026-05-11 13:41:28,B,https://www.coches.net/volkswagen-caddy-trendline-16-tdi-102cv-5pl-5p-diesel-2012-en-malaga-70578841-covo.aspx
AUDI,AUDI A3 Sportback 30 TDI,18.990 €,2022,153.921 km,Diesel,116 cv,Barcelona,2026-05-11 13:41:28,C,https://www.coches.net/audi-a3-sportback-30-tdi-85kw-116cv-5p-diesel-2023-en-barcelona-70538578-covo.aspx
CITROEN,CITROEN C4 Cactus PureTech SS Rip Curl,11.250 €,2017,50.227 km,Gasolina,110 cv,Valladolid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-cactus-puretech-81kw-110cv-ss-rip-curl-5p-gasolina-2017-en-valladolid-70587781-covo.aspx
CITROEN,CITROEN C4 Cactus PureTech SS Feel,10.490 €,2018,84.985 km,Gasolina,130 cv,Castellón,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c4-cactus-puretech-96kw-130cv-ss-feel-5p-gasolina-2018-en-castellon-70589592-covo.aspx
RENAULT,RENAULT Captur evolution TCe GLP,14.490 €,2022,79.404 km,Gas licuado (GLP),100 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/renault-captur-evolution-tce-74-kw-100cv-glp-5p-otros-2022-en-madrid-70539738-covo.aspx
HYUNDAI,HYUNDAI Kona 1.6T N Line,24.900 €,2025,10 km,Gasolina,138 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-kona-16t-138cv-n-line-5p-gasolina-2025-en-madrid-70570851-covo.aspx
PEUGEOT,PEUGEOT 5008 GTLine BlueHDi SS EAT8,14.499 €,2020,233.787 km,Diesel,130 cv,Badajoz,2026-05-11 13:41:28,C,https://www.coches.net/peugeot-5008-gtline-bluehdi-96kw-130cv-ss-eat8-5p-diesel-2020-en-badajoz-70572263-covo.aspx
SKODA,SKODA Fabia 1.0 TSI DSG Selection,19.500 €,2025,3072 km,Gasolina,115 cv,Gipuzkoa,2026-05-11 13:41:28,C,https://www.coches.net/skoda-fabia-10-tsi-85kw-115cv-dsg-selection-5p-gasolina-2025-en-guipuzcoa-70525178-covo.aspx
MINI,MINI MINI COOPER CABRIO,21.900 €,2018,52.300 km,Gasolina,136 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mini-mini-cooper-cabrio-2p-gasolina-2019-en-madrid-70603183-covo.aspx
AUDI,AUDI A3 Sportback 2.0 TDI 140 Stronic DPF Attrac,7.490 €,2008,220.000 km,Diesel,140 cv,Valencia,2026-05-11 13:41:28,UNKNOWN,https://www.coches.net/audi-a3-sportback-20-tdi-140-stronic-dpf-attrac-5p-diesel-2009-en-valencia-70542781-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.650 €,2023,65.517 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449395-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.550 €,2023,67.212 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449397-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.650 €,2023,66.598 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449399-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.550 €,2023,70.246 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449401-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.550 €,2023,69.212 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449403-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,11.250 €,2023,50.831 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449405-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,11.550 €,2023,44.344 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70449408-covo.aspx
CITROEN,CITROEN C3 PureTech Feel,10.700 €,2022,32.789 km,Gasolina,83 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/citroen-c3-puretech-60kw-83cv-feel-5p-gasolina-2022-en-madrid-70451772-covo.aspx
MERCEDES-BENZ,MERCEDES-BENZ Clase A A 250 e,27.500 €,2021,65.893 km,Híbrido enchufable,218 cv,Barcelona,2026-05-11 13:41:28,CERO,https://www.coches.net/mercedes-benz-clase-a-a-250-e-5p-electrico-hibrido-2020-en-barcelona-70499287-covo.aspx
LAND-ROVER,LAND-ROVER Range Rover Velar 2.0 D180 S 4WD Auto,24.500 €,2020,101.000 km,Diesel,180 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/land-rover-range-rover-velar-20-d180-132kw-180cv-s-4wd-auto-5p-diesel-2020-en-sevilla-70594976-covo.aspx
TOYOTA,TOYOTA Prius 1.8 Prius,19.985 €,2020,110.001 km,Híbrido,122 cv,Sta. C. Tenerife,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-prius-18-prius-5p-electrico-hibrido-2019-en-sta-c-tenerife-70549830-covo.aspx
MINI,MINI MINI COOPER,14.980 €,2021,120.000 km,Gasolina,136 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/mini-mini-cooper-3p-gasolina-2021-en-madrid-70535938-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Polo Advance 1.0 TSI,14.690 €,2021,75.787 km,Gasolina,95 cv,Madrid,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-polo-advance-10-tsi-70kw-95cv-5p-gasolina-2021-en-madrid-70450266-covo.aspx
RENAULT,RENAULT Mégane Sport Tourer Limited dCi 110 eco2,7.300 €,2014,186.000 km,Diesel,110 cv,Sevilla,2026-05-11 13:41:28,C,https://www.coches.net/renault-megane-sport-tourer-limited-dci-110-eco2-5p-diesel-2014-en-sevilla-70551030-covo.aspx
HYUNDAI,HYUNDAI i20 1.0 TGDI 48V Klass,12.990 €,2023,135.796 km,Híbrido,100 cv,Madrid,2026-05-11 13:41:28,ECO,https://www.coches.net/hyundai-i20-10-tgdi-74kw-100cv-48v-klass-5p-electrico-hibrido-2024-en-madrid-70582486-covo.aspx
SEAT,SEAT León 1.5 eTSI DSG SS FR Spec Edition,23.990 €,2024,24.701 km,Híbrido,150 cv,A Coruña,2026-05-11 13:41:28,ECO,https://www.coches.net/seat-leon-15-etsi-110kw-dsg-ss-fr-spec-edition-5p-electrico-hibrido-2025-en-a-coruna-70508873-covo.aspx
DACIA,DACIA Logan Laureate dCi 90,6.500 €,2014,110.000 km,Diesel,90 cv,Granada,2026-05-11 13:41:28,B,https://www.coches.net/dacia-logan-laureate-dci-90-4p-diesel-2012-en-granada-70604835-covo.aspx
HYUNDAI,HYUNDAI Bayon 1.2 MPI Klass,16.200 €,2024,56.281 km,Gasolina,79 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/hyundai-bayon-12-mpi-klass-5p-gasolina-2025-en-vizcaya-70604990-covo.aspx
VOLKSWAGEN,VOLKSWAGEN Touareg Prem Eleg 3.0 V6 TDI Tip 4M,37.990 €,2022,71.234 km,Diesel,286 cv,Murcia,2026-05-11 13:41:28,C,https://www.coches.net/volkswagen-touareg-prem-eleg-30-v6-tdi-210kw-tip-4m-5p-diesel-2022-en-murcia-70589678-covo.aspx
AUDI,AUDI Q5 S Line 55 TFSI e quattroultra,36.500 €,2021,87.717 km,Híbrido enchufable,367 cv,Madrid,2026-05-11 13:41:28,CERO,https://www.coches.net/audi-q5-s-line-55-tfsi-e-quattroultra-5p-electrico-hibrido-2022-en-madrid-70594031-covo.aspx
FIAT,FIAT Panda Cross 1.0 Hybrid,12.900 €,2023,69.000 km,Híbrido,70 cv,Murcia,2026-05-11 13:41:28,ECO,https://www.coches.net/fiat-panda-cross-10-hybrid-51kw-70cv-5p-electrico-hibrido-2023-en-murcia-70513695-covo.aspx
CITROEN,CITROEN Grand C4 Picasso BlueHDi 150 Airdream Exclusive,10.890 €,2014,127.240 km,Diesel,150 cv,Bizkaia,2026-05-11 13:41:28,C,https://www.coches.net/citroen-grand-c4-picasso-bluehdi-150-airdream-exclusive-5p-diesel-2014-en-vizcaya-70504503-covo.aspx
TOYOTA,TOYOTA C-HR 1.8 125H Active,18.990 €,2021,113.776 km,Híbrido,122 cv,Valencia,2026-05-11 13:41:28,ECO,https://www.coches.net/toyota-c-hr-18-125h-active-5p-electrico-hibrido-2021-en-valencia-70552141-covo.aspx
